品规ID,档位,订足面,订足率,订单满足率,订购率,上期策略,总户数,订购量,需求量,投放量,品规名
6901028190404,二档,NA,NA,NA,NA,NA,NA,NA,NA,NA,黄鹤楼(硬圣火)
6901028190404,十档,0,NA,0,0.001189061,0,841,0,1,0,黄鹤楼(硬圣火)
6901028190404,九档,NA,NA,NA,NA,NA,NA,NA,NA,NA,黄鹤楼(硬圣火)
6901028190404,四档,NA,NA,NA,NA,NA,NA,NA,NA,NA,黄鹤楼(硬圣火)
6901028190404,十一档,NA,NA,NA,NA,NA,NA,NA,NA,NA,黄鹤楼(硬圣火)
6901028190404,五档,0,NA,0,0.001116071,0,896,0,1,0,黄鹤楼(硬圣火)
6901028190404,三档,NA,NA,NA,NA,NA,NA,NA,NA,NA,黄鹤楼(硬圣火)
6901028190602,三十档,0.907514451,0.710982659,0.93323217,0.350912779,5,493,615,659,865,黄鹤楼(软雪之景)
6901028190602,二十九档,0.876494024,0.688446215,0.847058824,0.38030303,5,660,864,1020,1255,黄鹤楼(软雪之景)
6901028190602,二十八档,0.872180451,0.572932331,0.871853547,0.40797546,5,326,381,437,665,黄鹤楼(软雪之景)
6901028190602,二十七档,0.899224806,0.670542636,0.585448393,0.375,4,344,346,591,516,黄鹤楼(软雪之景)
6901028190602,二十六档,0.854700855,0.555555556,0.860927152,0.349253731,4,670,520,604,936,黄鹤楼(软雪之景)
6901028190602,二十五档,0.807692308,0.605769231,0.84,0.333333333,4,78,63,75,104,黄鹤楼(软雪之景)
6901028190602,二十四档,0.927884615,0.66025641,0.893709328,0.344370861,3,604,412,461,624,黄鹤楼(软雪之景)
6901028190602,二十三档,0.897435897,0.623931624,0.895705521,0.351351351,3,666,438,489,702,黄鹤楼(软雪之景)
6901028190602,二十二档,0.927884615,0.610576923,0.929268293,0.274406332,3,758,381,410,624,黄鹤楼(软雪之景)
6901028190602,二十一档,0.921465969,0.603839442,0.922666667,0.24773022,3,771,346,375,573,黄鹤楼(软雪之景)
6901028190602,二十档,0.888372093,0.874418605,0.872389791,0.189761695,2,1133,376,431,430,黄鹤楼(软雪之景)
6901028190602,十九档,0.920454545,0.809659091,0.887850467,0.162661738,2,1082,285,321,352,黄鹤楼(软雪之景)
6901028190602,十八档,0.9375,0.816964286,0.879807692,0.16892911,2,1326,366,416,448,黄鹤楼(软雪之景)
6901028190602,十七档,0.945,0.8075,0.912429379,0.12292563,2,1627,323,354,400,黄鹤楼(软雪之景)
6901028190602,十六档,0.942477876,0.747787611,0.926027397,0.115838032,2,1951,338,365,452,黄鹤楼(软雪之景)
6901028190602,十五档,0.92,0.78,0.88973384,0.07800312,2,1923,234,263,300,黄鹤楼(软雪之景)
6901028190602,十四档,0.984615385,0.792307692,0.990384615,0.060690943,2,1071,103,104,130,黄鹤楼(软雪之景)
6901028190602,十三档,0.989473684,0.747368421,0.993006993,0.049894958,2,1904,142,143,190,黄鹤楼(软雪之景)
6901028190602,十二档,0.964285714,0.75,0.943820225,0.038147139,2,1468,84,89,112,黄鹤楼(软雪之景)
6901028190602,十一档,0.931818182,0.761363636,0.957142857,0.027620841,2,1593,67,70,88,黄鹤楼(软雪之景)
6901028190602,十档,0.9375,0.78125,0.961538462,0.01902497,2,841,25,26,32,黄鹤楼(软雪之景)
6901028190602,九档,0.866666667,0.8,0.888888889,0.017241379,2,870,24,27,30,黄鹤楼(软雪之景)
6901028190602,八档,1,0.75,1,0.014659686,2,955,21,21,28,黄鹤楼(软雪之景)
6901028190602,七档,0.9375,0.75,0.96,0.015779093,2,1014,24,25,32,黄鹤楼(软雪之景)
6901028190602,六档,0.923076923,0.769230769,0.869565217,0.014069264,2,924,20,23,26,黄鹤楼(软雪之景)
6901028190602,五档,1,0.708333333,1,0.013392857,2,896,17,17,24,黄鹤楼(软雪之景)
6901028190602,四档,0.916666667,0.625,0.9375,0.014423077,2,832,15,16,24,黄鹤楼(软雪之景)
6901028190602,三档,0.6,0.6,0.75,0.006675567,2,749,6,8,10,黄鹤楼(软雪之景)
6901028190602,二档,1,0.75,1,0.003194888,2,626,3,3,4,黄鹤楼(软雪之景)
6901028190602,一档,1,0.666666667,1,0.001178319,2,2546,4,4,6,黄鹤楼(软雪之景)
6901028193504,二十八档,0.94047619,0.686507937,0.896373057,0.257668712,3,326,173,193,252,芙蓉王(硬)
6901028193504,二十七档,0.921348315,0.655430712,0.857843137,0.25872093,3,344,175,204,267,芙蓉王(硬)
6901028193504,八档,0.875,1,0.888888889,0.008376963,1,955,8,9,8,芙蓉王(硬)
6901028193504,七档,0.888888889,1,0.9,0.00887574,1,1014,9,10,9,芙蓉王(硬)
6901028193504,六档,1,1,1,0.00974026,1,924,9,9,9,芙蓉王(硬)
6901028193504,二十六档,0.920245399,0.619631902,0.873198847,0.243283582,3,670,303,347,489,芙蓉王(硬)
6901028193504,三十档,0.837349398,0.889558233,0.847036329,0.336713996,3,493,443,523,498,芙蓉王(硬)
6901028193504,二十九档,0.834319527,0.822485207,0.849287169,0.256060606,3,660,417,491,507,芙蓉王(硬)
6901028193504,十五档,0.901098901,0.571428571,0.888888889,0.047321893,2,1923,104,117,182,芙蓉王(硬)
6901028193504,十四档,0.953488372,0.61627907,0.963636364,0.040149393,2,1071,53,55,86,芙蓉王(硬)
6901028193504,十三档,0.872727273,0.518181818,0.876923077,0.028886555,2,1904,57,65,110,芙蓉王(硬)
6901028193504,十二档,0.966666667,0.5,0.909090909,0.020435967,2,1468,30,33,60,芙蓉王(硬)
6901028193504,十一档,0.789473684,0.513157895,0.78,0.023854363,2,1593,39,50,76,芙蓉王(硬)
6901028193504,十档,0.928571429,1.071428571,0.9375,0.016646849,1,841,15,16,14,芙蓉王(硬)
6901028193504,九档,0.777777778,1.111111111,0.769230769,0.010344828,1,870,10,13,9,芙蓉王(硬)
6901028193504,二十二档,0.924242424,0.803030303,0.909871245,0.17414248,2,758,212,233,264,芙蓉王(硬)
6901028193504,二十一档,0.92248062,0.813953488,0.886075949,0.167315175,2,771,210,237,258,芙蓉王(硬)
6901028193504,二十档,0.946153846,0.792307692,0.919642857,0.114739629,2,1133,206,224,260,芙蓉王(硬)
6901028193504,十九档,0.944954128,0.71559633,0.891428571,0.100739372,2,1082,156,175,218,芙蓉王(硬)
6901028193504,十八档,0.954545455,0.7,0.93902439,0.082956259,2,1326,154,164,220,芙蓉王(硬)
6901028193504,十七档,0.9453125,0.6640625,0.94972067,0.078672403,2,1627,170,179,256,芙蓉王(硬)
6901028193504,十六档,0.918181818,0.659090909,0.917721519,0.056381343,2,1951,145,158,220,芙蓉王(硬)
6901028193504,三档,1,1,1,0.005340454,1,749,4,4,4,芙蓉王(硬)
6901028193504,二档,1,1,1,0.011182109,1,626,7,7,7,芙蓉王(硬)
6901028193504,一档,0.857142857,1,0.875,0.002749411,1,2546,7,8,7,芙蓉王(硬)
6901028193504,二十五档,0.8,0.85,0.894736842,0.128205128,2,78,17,19,20,芙蓉王(硬)
6901028193504,二十四档,0.909774436,0.879699248,0.88973384,0.220198675,2,604,234,263,266,芙蓉王(硬)
6901028193504,二十三档,0.94214876,0.801652893,0.91943128,0.181681682,2,666,194,211,242,芙蓉王(硬)
6901028193504,五档,0.571428571,1,0.7,0.0078125,1,896,7,10,7,芙蓉王(硬)
6901028193504,四档,0.857142857,1,0.875,0.008413462,1,832,7,8,7,芙蓉王(硬)
6901028196932,二十四档,0,NA,0,0.006622517,0,604,0,5,0,白沙(和天下)
6901028196932,二十三档,0,NA,0,0.003003003,0,666,0,3,0,白沙(和天下)
6901028196932,二十六档,0,NA,0,0.010447761,0,670,0,18,0,白沙(和天下)
6901028196932,二十五档,0,NA,0,0.012820513,0,78,0,1,0,白沙(和天下)
6901028196932,二十档,0,NA,0,0.005295675,0,1133,0,6,0,白沙(和天下)
6901028196932,十九档,0,NA,0,0.002772643,0,1082,0,3,0,白沙(和天下)
6901028196932,十八档,0,NA,0,0.003770739,0,1326,0,5,0,白沙(和天下)
6901028196932,十七档,0,NA,0,0.001843884,0,1627,0,3,0,白沙(和天下)
6901028196932,二档,NA,NA,NA,NA,NA,NA,NA,NA,NA,白沙(和天下)
6901028196932,一档,NA,NA,NA,NA,NA,NA,NA,NA,NA,白沙(和天下)
6901028196932,二十八档,0,0,0,0.033742331,1,326,0,25,11,白沙(和天下)
6901028196932,二十七档,0,NA,0,0.034883721,0,344,0,20,0,白沙(和天下)
6901028196932,十三档,0,NA,0,0.00157563,0,1904,0,3,0,白沙(和天下)
6901028196932,十二档,NA,NA,NA,NA,NA,NA,NA,NA,NA,白沙(和天下)
6901028196932,十一档,NA,NA,NA,NA,NA,NA,NA,NA,NA,白沙(和天下)
6901028196932,二十二档,0,NA,0,0.002638522,0,758,0,2,0,白沙(和天下)
6901028196932,二十一档,0,NA,0,0.011673152,0,771,0,35,0,白沙(和天下)
6901028196932,六档,NA,NA,NA,NA,NA,NA,NA,NA,NA,白沙(和天下)
6901028196932,五档,0,NA,0,0.001116071,0,896,0,1,0,白沙(和天下)
6901028196932,四档,NA,NA,NA,NA,NA,NA,NA,NA,NA,白沙(和天下)
6901028196932,三档,NA,NA,NA,NA,NA,NA,NA,NA,NA,白沙(和天下)
6901028196932,三十档,0.774193548,0.602150538,0.811594203,0.062880325,3,493,56,69,93,白沙(和天下)
6901028196932,二十九档,0.275862069,0.362068966,0.368421053,0.043939394,2,660,21,57,58,白沙(和天下)
6901028196932,十五档,0,NA,0,0.001560062,0,1923,0,3,0,白沙(和天下)
6901028196932,十四档,NA,NA,NA,NA,NA,NA,NA,NA,NA,白沙(和天下)
6901028196932,九档,0,NA,0,0.001149425,0,870,0,2,0,白沙(和天下)
6901028196932,八档,NA,NA,NA,NA,NA,NA,NA,NA,NA,白沙(和天下)
6901028196932,七档,NA,NA,NA,NA,NA,NA,NA,NA,NA,白沙(和天下)
6901028196932,十档,NA,NA,NA,NA,NA,NA,NA,NA,NA,白沙(和天下)
6901028196932,十六档,0,NA,0,0.003075346,0,1951,0,7,0,白沙(和天下)
6901028201728,二十六档,0.833333333,0.641025641,0.775193798,0.11641791,2,670,100,129,156,芙蓉王(硬细支)
6901028201728,二十三档,0.818181818,0.590909091,0.821052632,0.099099099,2,666,78,95,132,芙蓉王(硬细支)
6901028201728,二十二档,0.833333333,0.566666667,0.85,0.079155673,2,758,68,80,120,芙蓉王(硬细支)
6901028201728,二十五档,1,0.5,1,0.038461538,2,78,3,3,6,芙蓉王(硬细支)
6901028201728,二十四档,0.890909091,0.654545455,0.9,0.091059603,2,604,72,80,110,芙蓉王(硬细支)
6901028201728,十九档,0.770833333,1,0.527472527,0.044362292,1,1082,48,91,48,芙蓉王(硬细支)
6901028201728,十八档,0.87755102,1,0.890909091,0.036953243,1,1326,49,55,49,芙蓉王(硬细支)
6901028201728,十七档,0.865384615,1,0.866666667,0.031960664,1,1627,52,60,52,芙蓉王(硬细支)
6901028201728,二档,0,NA,0,0.004792332,0,626,0,3,0,芙蓉王(硬细支)
6901028201728,一档,0,NA,0,0.000392773,0,2546,0,1,0,芙蓉王(硬细支)
6901028201728,二十八档,0.93877551,0.897959184,0.916666667,0.150306748,2,326,88,96,98,芙蓉王(硬细支)
6901028201728,二十七档,0.880952381,0.75,0.875,0.122093023,2,344,63,72,84,芙蓉王(硬细支)
6901028201728,十三档,0.782608696,0.826086957,0.791666667,0.012079832,1,1904,19,24,23,芙蓉王(硬细支)
6901028201728,十二档,0.6875,0.875,0.7,0.010899183,1,1468,14,20,16,芙蓉王(硬细支)
6901028201728,十一档,0.625,0.625,0.625,0.005021971,1,1593,5,8,8,芙蓉王(硬细支)
6901028201728,十档,1,1,1,0.003567182,1,841,3,3,3,芙蓉王(硬细支)
6901028201728,二十一档,0.882352941,0.509803922,0.896551724,0.06614786,2,771,52,58,102,芙蓉王(硬细支)
6901028201728,二十档,0.841269841,1.079365079,0.839506173,0.05560459,1,1133,68,81,63,芙蓉王(硬细支)
6901028201728,五档,0.333333333,Inf,0.25,0.003348214,0,896,1,4,0,芙蓉王(硬细支)
6901028201728,四档,0,NA,0,0.002403846,0,832,0,2,0,芙蓉王(硬细支)
6901028201728,三档,0,NA,0,0.002670227,0,749,0,2,0,芙蓉王(硬细支)
6901028201728,三十档,0.909090909,0.66969697,0.884,0.223123732,3,493,221,250,330,芙蓉王(硬细支)
6901028201728,二十九档,0.907216495,0.917525773,0.936842105,0.146969697,2,660,178,190,194,芙蓉王(硬细支)
6901028201728,十五档,0.756756757,0.837837838,0.775,0.01924077,1,1923,31,40,37,芙蓉王(硬细支)
6901028201728,十四档,0.85,0.9,0.818181818,0.018674136,1,1071,18,22,20,芙蓉王(硬细支)
6901028201728,九档,0.5,0.5,0.333333333,0.004597701,1,870,2,6,4,芙蓉王(硬细支)
6901028201728,八档,0.5,0.75,0.428571429,0.004188482,1,955,3,7,4,芙蓉王(硬细支)
6901028201728,七档,0.4,0.4,0.2,0.004930966,1,1014,2,10,5,芙蓉王(硬细支)
6901028201728,六档,0.333333333,0.666666667,0.5,0.003246753,1,924,2,4,3,芙蓉王(硬细支)
6901028201728,十六档,0.837209302,1,0.796296296,0.022039979,1,1951,43,54,43,芙蓉王(硬细支)
6901028207089,二十五档,0.866666667,0.577777778,0.490566038,0.384615385,3,78,52,106,90,利群(蓝天)
6901028207089,二十七档,0.875,0.59375,0.797202797,0.418604651,4,344,342,429,576,利群(蓝天)
6901028207089,二十六档,0.892857143,0.506493506,0.828685259,0.459701493,4,670,624,753,1232,利群(蓝天)
6901028207089,三十档,0.815533981,0.644660194,0.804848485,0.417849899,5,493,664,825,1030,利群(蓝天)
6901028207089,二十九档,0.852233677,0.85652921,0.877640845,0.440909091,4,660,997,1136,1164,利群(蓝天)
6901028207089,十七档,0.96,0.803636364,0.948497854,0.169022741,2,1627,442,466,550,利群(蓝天)
6901028207089,十二档,0.964285714,0.720238095,0.975806452,0.057220708,2,1468,121,124,168,利群(蓝天)
6901028207089,十一档,0.968253968,0.746031746,0.912621359,0.039548023,2,1593,94,103,126,利群(蓝天)
6901028207089,十档,0.948717949,0.717948718,0.811594203,0.046373365,2,841,56,69,78,利群(蓝天)
6901028207089,二十八档,0.865384615,0.682692308,0.891213389,0.478527607,4,326,426,478,624,利群(蓝天)
6901028207089,二十档,0.90459364,0.863957597,0.885869565,0.249779347,2,1133,489,552,566,利群(蓝天)
6901028207089,二十二档,0.91322314,0.884297521,0.910638298,0.319261214,2,758,428,470,484,利群(蓝天)
6901028207089,十九档,0.951417004,0.811740891,0.877461707,0.228280961,2,1082,401,457,494,利群(蓝天)
6901028207089,十八档,0.919847328,0.812977099,0.920086393,0.197586727,2,1326,426,463,524,利群(蓝天)
6901028207089,三档,0.75,0.6875,0.846153846,0.010680908,2,749,11,13,16,利群(蓝天)
6901028207089,十六档,0.951219512,0.745934959,0.948320413,0.126089185,2,1951,367,387,492,利群(蓝天)
6901028207089,十五档,0.941489362,0.763297872,0.875,0.097763911,2,1923,287,328,376,利群(蓝天)
6901028207089,十四档,0.949367089,0.753164557,0.944444444,0.073762838,2,1071,119,126,158,利群(蓝天)
6901028207089,十三档,0.929133858,0.728346457,0.840909091,0.066701681,2,1904,185,220,254,利群(蓝天)
6901028207089,二十三档,0.871244635,0.597997139,0.827722772,0.34984985,3,666,418,505,699,利群(蓝天)
6901028207089,六档,0.952380952,0.69047619,0.966666667,0.022727273,2,924,29,30,42,利群(蓝天)
6901028207089,五档,1,0.625,1,0.013392857,2,896,15,15,24,利群(蓝天)
6901028207089,二十四档,0.88362069,0.642241379,0.86627907,0.38410596,3,604,447,516,696,利群(蓝天)
6901028207089,二十一档,0.888412017,0.892703863,0.87394958,0.302204929,2,771,416,476,466,利群(蓝天)
6901028207089,二档,1,0.625,1,0.006389776,2,626,5,5,8,利群(蓝天)
6901028207089,一档,1,0.5625,1,0.003142184,2,2546,9,9,16,利群(蓝天)
6901028207089,四档,1,0.8125,1,0.009615385,2,832,13,13,16,利群(蓝天)
6901028207089,九档,0.965517241,0.793103448,0.958333333,0.033333333,2,870,46,48,58,利群(蓝天)
6901028207089,八档,0.866666667,0.733333333,0.846153846,0.031413613,2,955,44,52,60,利群(蓝天)
6901028207089,七档,0.933333333,0.75,0.9,0.029585799,2,1014,45,50,60,利群(蓝天)
6901028207508,六档,0.571428571,1,0.636363636,0.007575758,1,924,7,11,7,利群(软红长嘴)
6901028207508,七档,1,1,1,0.003944773,1,1014,4,4,4,利群(软红长嘴)
6901028207508,二十八档,0.885057471,0.762452107,0.904545455,0.266871166,3,326,199,220,261,利群(软红长嘴)
6901028207508,二十七档,0.831168831,0.705627706,0.705627706,0.223837209,3,344,163,231,231,利群(软红长嘴)
6901028207508,二十五档,0.785714286,0.892857143,0.78125,0.179487179,2,78,25,32,28,利群(软红长嘴)
6901028207508,十三档,0.833333333,1,0.734693878,0.018907563,1,1904,36,49,36,利群(软红长嘴)
6901028207508,二十四档,0.915662651,0.891566265,0.902439024,0.137417219,2,604,148,164,166,利群(软红长嘴)
6901028207508,二十三档,0.93902439,0.853658537,0.897435897,0.123123123,2,666,140,156,164,利群(软红长嘴)
6901028207508,二十六档,0.905172414,0.620689655,0.864,0.173134328,3,670,216,250,348,利群(软红长嘴)
6901028207508,二十一档,0.887096774,0.741935484,0.910891089,0.080415045,2,771,92,101,124,利群(软红长嘴)
6901028207508,二十档,0.821428571,0.705357143,0.797979798,0.049426302,2,1133,79,99,112,利群(软红长嘴)
6901028207508,十九档,0.816666667,0.633333333,0.752475248,0.055452865,2,1082,76,101,120,利群(软红长嘴)
6901028207508,二十二档,0.863013699,0.821917808,0.869565217,0.096306069,2,758,120,138,146,利群(软红长嘴)
6901028207508,三十档,0.813829787,0.913120567,0.809748428,0.381338742,3,493,515,636,564,利群(软红长嘴)
6901028207508,二十九档,0.80952381,0.919047619,0.785617368,0.318181818,3,660,579,737,630,利群(软红长嘴)
6901028207508,十六档,0.85,0.516666667,0.826666667,0.03075346,2,1951,62,75,120,利群(软红长嘴)
6901028207508,十五档,0.885245902,1.032786885,0.807692308,0.031721269,1,1923,63,78,61,利群(软红长嘴)
6901028207508,十四档,0.75,1.041666667,0.568181818,0.022408964,1,1071,25,44,24,利群(软红长嘴)
6901028207508,一档,1,1,1,0.000392773,1,2546,1,1,1,利群(软红长嘴)
6901028207508,十二档,0.75,1.0625,0.739130435,0.010899183,1,1468,17,23,16,利群(软红长嘴)
6901028207508,十一档,0.761904762,1,0.777777778,0.013182674,1,1593,21,27,21,利群(软红长嘴)
6901028207508,十档,0.75,1,0.8,0.004756243,1,841,4,5,4,利群(软红长嘴)
6901028207508,九档,0.75,1,0.666666667,0.009195402,1,870,8,12,8,利群(软红长嘴)
6901028207508,八档,0.833333333,1,0.857142857,0.006282723,1,955,6,7,6,利群(软红长嘴)
6901028207508,四档,1,1,1,0.001201923,1,832,1,1,1,利群(软红长嘴)
6901028207508,三档,0.8,1,0.833333333,0.006675567,1,749,5,6,5,利群(软红长嘴)
6901028207508,二档,0.5,1,0.5,0.003194888,1,626,2,4,2,利群(软红长嘴)
6901028207508,五档,1,1,1,0.004464286,1,896,4,4,4,利群(软红长嘴)
6901028207508,十八档,0.946666667,0.606666667,0.957894737,0.056561086,2,1326,91,95,150,利群(软红长嘴)
6901028207508,十七档,0.793103448,0.609195402,0.828125,0.053472649,2,1627,106,128,174,利群(软红长嘴)
6901028219174,一档,NA,NA,NA,NA,NA,NA,NA,NA,NA,黄鹤楼(硬奇景)
6901028219174,三档,NA,NA,NA,NA,NA,NA,NA,NA,NA,黄鹤楼(硬奇景)
6901028219174,二档,NA,NA,NA,NA,NA,NA,NA,NA,NA,黄鹤楼(硬奇景)
6901028219174,十档,NA,NA,NA,NA,NA,NA,NA,NA,NA,黄鹤楼(硬奇景)
6901028219174,九档,NA,NA,NA,NA,NA,NA,NA,NA,NA,黄鹤楼(硬奇景)
6901028219174,八档,NA,NA,NA,NA,NA,NA,NA,NA,NA,黄鹤楼(硬奇景)
6901028219174,七档,0,NA,0,0.000986193,0,1014,0,1,0,黄鹤楼(硬奇景)
6901028219174,六档,NA,NA,NA,NA,NA,NA,NA,NA,NA,黄鹤楼(硬奇景)
6901028219174,五档,0,NA,0,0.001116071,0,896,0,1,0,黄鹤楼(硬奇景)
6901028219174,四档,NA,NA,NA,NA,NA,NA,NA,NA,NA,黄鹤楼(硬奇景)
6901028219174,三十档,0.694915254,0.86440678,0.775665399,0.119675456,4,493,204,263,236,黄鹤楼(硬奇景)
6901028219174,二十九档,0.882352941,0.764705882,0.896551724,0.051515152,4,660,104,116,136,黄鹤楼(硬奇景)
6901028219174,二十八档,1,0.5625,1,0.024539877,4,326,18,18,32,黄鹤楼(硬奇景)
6901028219174,二十七档,0.75,0.625,0.882352941,0.023255814,3,344,15,17,24,黄鹤楼(硬奇景)
6901028219174,二十六档,0.875,0.583333333,0.875,0.011940299,3,670,14,16,24,黄鹤楼(硬奇景)
6901028219174,二十五档,NA,NA,NA,NA,NA,NA,NA,NA,NA,黄鹤楼(硬奇景)
6901028219174,二十四档,1,0.714285714,1,0.011589404,2,604,10,10,14,黄鹤楼(硬奇景)
6901028219174,二十三档,0.833333333,0.666666667,0.888888889,0.009009009,2,666,8,9,12,黄鹤楼(硬奇景)
6901028219174,二十二档,0.875,0.5,0.8,0.01055409,2,758,8,10,16,黄鹤楼(硬奇景)
6901028219174,二十一档,1,0.5,1,0.009079118,2,771,7,7,14,黄鹤楼(硬奇景)
6901028219174,二十档,0.571428571,0.571428571,0.571428571,0.006178288,1,1133,4,7,7,黄鹤楼(硬奇景)
6901028219174,十九档,0.6,0.6,0.5,0.004621072,1,1082,3,6,5,黄鹤楼(硬奇景)
6901028219174,十八档,0.5,0.666666667,0.571428571,0.004524887,1,1326,4,7,6,黄鹤楼(硬奇景)
6901028219174,十七档,0.5,0.5,0.428571429,0.003687769,1,1627,3,7,6,黄鹤楼(硬奇景)
6901028219174,十六档,0,0,0,0.001537673,1,1951,0,4,3,黄鹤楼(硬奇景)
6901028219174,十五档,0,NA,0,0.000520021,0,1923,0,1,0,黄鹤楼(硬奇景)
6901028219174,十四档,0,NA,0,0.000933707,0,1071,0,2,0,黄鹤楼(硬奇景)
6901028219174,十三档,0,NA,0,0.00105042,0,1904,0,2,0,黄鹤楼(硬奇景)
6901028219174,十二档,NA,NA,NA,NA,NA,NA,NA,NA,NA,黄鹤楼(硬奇景)
6901028219174,十一档,NA,NA,NA,NA,NA,NA,NA,NA,NA,黄鹤楼(硬奇景)
6901028221450,二十七档,0.813953488,0.674418605,0.711656442,0.125,4,344,116,163,172,贵烟(跨越)
6901028221450,二十六档,0.907407407,0.550925926,0.856115108,0.080597015,4,670,119,139,216,贵烟(跨越)
6901028221450,二十五档,0.75,0.666666667,0.8,0.051282051,3,78,8,10,12,贵烟(跨越)
6901028221450,二十四档,0.90625,0.708333333,0.944444444,0.052980132,3,604,68,72,96,贵烟(跨越)
6901028221450,二十三档,0.972222222,0.527777778,0.93442623,0.054054054,3,666,57,61,108,贵烟(跨越)
6901028221450,五档,0,1,0.4,0.001116071,2,896,2,5,2,贵烟(跨越)
6901028221450,三十档,0.759124088,0.881386861,0.832758621,0.277890467,4,493,483,580,548,贵烟(跨越)
6901028221450,二十九档,0.838095238,0.854761905,0.930051813,0.159090909,4,660,359,386,420,贵烟(跨越)
6901028221450,二十八档,0.818181818,0.75,0.942857143,0.101226994,4,326,99,105,132,贵烟(跨越)
6901028221450,十四档,0.75,1,0.571428571,0.003734827,2,1071,8,14,8,贵烟(跨越)
6901028221450,十三档,1,0.6875,1,0.008403361,2,1904,22,22,32,贵烟(跨越)
6901028221450,十二档,1,0.75,1,0.002724796,2,1468,6,6,8,贵烟(跨越)
6901028221450,十一档,0.818181818,0.818181818,0.818181818,0.00690521,2,1593,18,22,22,贵烟(跨越)
6901028221450,十档,NA,NA,NA,NA,NA,NA,NA,NA,NA,贵烟(跨越)
6901028221450,九档,1,0.75,1,0.002298851,2,870,3,3,4,贵烟(跨越)
6901028221450,八档,1,1,1,0.00104712,2,955,2,2,2,贵烟(跨越)
6901028221450,七档,NA,NA,NA,NA,NA,NA,NA,NA,NA,贵烟(跨越)
6901028221450,六档,1,1,1,0.001082251,2,924,2,2,2,贵烟(跨越)
6901028221450,十九档,0.823529412,0.852941176,0.828571429,0.015711645,2,1082,29,35,34,贵烟(跨越)
6901028221450,十八档,0.904761905,0.833333333,0.945945946,0.015837104,2,1326,35,37,42,贵烟(跨越)
6901028221450,十七档,0.947368421,0.868421053,0.970588235,0.011677935,2,1627,33,34,38,贵烟(跨越)
6901028221450,十六档,0.791666667,0.875,0.823529412,0.012301384,2,1951,42,51,48,贵烟(跨越)
6901028221450,十五档,0.954545455,0.886363636,0.975,0.011440458,2,1923,39,40,44,贵烟(跨越)
6901028221450,三档,1,1,1,0.002670227,2,749,4,4,4,贵烟(跨越)
6901028221450,二档,1,1,1,0.001597444,2,626,2,2,2,贵烟(跨越)
6901028221450,一档,1,1,1,0.000392773,2,2546,2,2,2,贵烟(跨越)
6901028221450,二十档,0.931034483,0.689655172,0.930232558,0.025595763,2,1133,40,43,58,贵烟(跨越)
6901028221450,四档,0,1,0.4,0.001201923,2,832,2,5,2,贵烟(跨越)
6901028221450,二十二档,0.95,0.666666667,0.952380952,0.026385224,3,758,40,42,60,贵烟(跨越)
6901028221450,二十一档,0.952380952,0.571428571,0.972972973,0.027237354,3,771,36,37,63,贵烟(跨越)
6901028221542,二十六档,0.905405405,0.506756757,0.925925926,0.110447761,4,670,150,162,296,贵烟(萃)
6901028221542,二十五档,1,0.777777778,1,0.038461538,3,78,7,7,9,贵烟(萃)
6901028221542,二十三档,0.93220339,0.615819209,0.947826087,0.088588589,3,666,109,115,177,贵烟(萃)
6901028221542,二十二档,0.981481481,0.598765432,0.989795918,0.071240106,3,758,97,98,162,贵烟(萃)
6901028221542,二十一档,0.916666667,0.544444444,0.924528302,0.077821012,3,771,98,106,180,贵烟(萃)
6901028221542,二十四档,0.957746479,0.638497653,0.971428571,0.117549669,3,604,136,140,213,贵烟(萃)
6901028221542,十九档,0.979166667,0.822916667,0.9875,0.044362292,2,1082,79,80,96,贵烟(萃)
6901028221542,十八档,0.959183673,0.724489796,0.959459459,0.036953243,2,1326,71,74,98,贵烟(萃)
6901028221542,十七档,0.927272727,0.8,0.956521739,0.033804548,2,1627,88,92,110,贵烟(萃)
6901028221542,一档,1,0.666666667,1,0.001178319,2,2546,4,4,6,贵烟(萃)
6901028221542,二十九档,0.919642857,0.725446429,0.900277008,0.16969697,4,660,325,361,448,贵烟(萃)
6901028221542,二十八档,0.891304348,0.630434783,0.828571429,0.141104294,4,326,116,140,184,贵烟(萃)
6901028221542,二十七档,0.904761905,0.613095238,0.944954128,0.122093023,4,344,103,109,168,贵烟(萃)
6901028221542,十三档,1,0.764705882,1,0.008928571,2,1904,26,26,34,贵烟(萃)
6901028221542,十二档,0.833333333,0.708333333,0.894736842,0.008174387,2,1468,17,19,24,贵烟(萃)
6901028221542,十一档,0.933333333,0.633333333,0.95,0.009416196,2,1593,19,20,30,贵烟(萃)
6901028221542,十档,1,0.5,1,0.001189061,2,841,1,1,2,贵烟(萃)
6901028221542,九档,1,0.833333333,1,0.010344828,2,870,15,15,18,贵烟(萃)
6901028221542,二十档,0.932432432,0.810810811,0.9375,0.065313327,2,1133,120,128,148,贵烟(萃)
6901028221542,四档,1,1,1,0.001201923,2,832,2,2,2,贵烟(萃)
6901028221542,三档,1,0.75,1,0.005340454,2,749,6,6,8,贵烟(萃)
6901028221542,二档,NA,NA,NA,NA,NA,NA,NA,NA,NA,贵烟(萃)
6901028221542,三十档,0.776,0.774,0.81302521,0.253549696,4,493,387,476,500,贵烟(萃)
6901028221542,十六档,1,0.696969697,1,0.016914403,2,1951,46,46,66,贵烟(萃)
